accession	uniprot_optimized	cspa_optimized	gene_symbol	hgnc_id	hgnc_symbol	ncbi_gene_id	ensembl_gene	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_sources_surface	n_sources_optimized
Q9HBA0	1	0	TRPV4	HGNC:18083	TRPV4	59341	ENSG00000111199	1	1	1	0	0	3	3
Q9HBB8	1	0	CDHR5	HGNC:7521	CDHR5	53841	ENSG00000099834	1	1	1	0	0	3	3
Q9HBE5	1	0	IL21R	HGNC:6006	IL21R	50615	ENSG00000103522	1	1	1	0	1	4	4
Q9HBG4	1	0	ATP6V0A4	HGNC:866	ATP6V0A4	50617	ENSG00000105929	1	1	0	0	0	2	2
Q9HBG7	1	1	LY9	HGNC:6730	LY9	4063	ENSG00000122224	1	1	1	1	1	5	5
Q9HBJ8	1	0	CLTRN	HGNC:29437	CLTRN	57393	ENSG00000147003	1	0	1	0	0	2	2
Q9HBL0	1	0	TNS1	HGNC:11973	TNS1	7145	ENSG00000079308	1	0	0	0	0	1	1
Q9HBL6	1	0	LRTM1	HGNC:25023	LRTM1	57408	ENSG00000144771	1	0	1	0	0	2	2
Q9HBL7	1	0	PLGRKT	HGNC:23633	PLGRKT	55848	ENSG00000107020	1	0	0	0	0	1	1
Q9HBM0	1	0	VEZT	HGNC:18258	VEZT	55591	ENSG00000028203	0	0	0	0	0	0	1
Q9HBT6	1	0	CDH20	HGNC:1760	CDH20	28316	ENSG00000101542	1	1	1	0	0	3	3
Q9HBU9	1	0	POPDC2	HGNC:17648	POPDC2	64091	ENSG00000121577	0	1	0	0	0	1	2
Q9HBV2	1	0	SPACA1	HGNC:14967	SPACA1	81833	ENSG00000118434	1	0	1	0	0	2	2
Q9HBW0	1	0	LPAR2	HGNC:3168	LPAR2	9170	ENSG00000064547	1	1	1	0	0	3	3
Q9HBW1	1	0	LRRC4	HGNC:15586	LRRC4	64101	ENSG00000128594	1	1	1	0	0	3	3
Q9HBW9	1	1	ADGRL4	HGNC:20822	ADGRL4	64123	ENSG00000162618	1	0	1	1	0	3	3
Q9HBX8	1	0	LGR6	HGNC:19719	LGR6	59352	ENSG00000133067	1	0	1	0	1	3	3
Q9HBX9	1	0	RXFP1	HGNC:19718	RXFP1	59350	ENSG00000171509	1	0	1	0	0	2	2
Q9HBY0	1	0	NOX3	HGNC:7890	NOX3	50508	ENSG00000074771	1	1	0	0	0	2	2
Q9HC10	1	0	OTOF	HGNC:8515	OTOF	9381	ENSG00000115155	1	0	0	0	0	1	1
Q9HC29	1	0	NOD2	HGNC:5331	NOD2	64127	ENSG00000167207	1	1	0	0	0	2	2
Q9HC56	1	1	PCDH9	HGNC:8661	PCDH9	5101	ENSG00000184226	1	0	1	1	0	3	3
Q9HC58	1	0	SLC24A3	HGNC:10977	SLC24A3	57419	ENSG00000185052	1	0	1	0	0	2	2
Q9HC73	1	1	CRLF2	HGNC:14281	CRLF2	64109	ENSG00000205755	1	1	1	1	1	5	5
Q9HC97	1	0	GPR35	HGNC:4492	GPR35	2859	ENSG00000178623	1	0	1	0	0	2	2
Q9HCC8	1	0	GDPD2	HGNC:25974	GDPD2	54857	ENSG00000130055	1	0	1	0	0	2	2
Q9HCE9	1	0	ANO8	HGNC:29329	ANO8	57719	ENSG00000074855	1	0	0	0	0	1	1
Q9HCF6	1	0	TRPM3	HGNC:17992	TRPM3	80036	ENSG00000083067	1	0	0	0	0	1	1
Q9HCJ1	1	0	ANKH	HGNC:15492	ANKH	56172	ENSG00000154122	1	0	1	0	0	2	2
Q9HCJ2	1	0	LRRC4C	HGNC:29317	LRRC4C	57689	ENSG00000148948	0	1	1	0	0	2	3
Q9HCK4	1	0	ROBO2	HGNC:10250	ROBO2	6092	ENSG00000185008	1	1	1	0	1	4	4
Q9HCL0	1	1	PCDH18	HGNC:14268	PCDH18	54510	ENSG00000189184	1	0	1	1	0	3	3
Q9HCM2	1	1	PLXNA4	HGNC:9102	PLXNA4	91584	ENSG00000221866	1	0	1	1	1	4	4
Q9HCN3	1	1	PGAP6	HGNC:17205	PGAP6	58986	ENSG00000129925	1	0	1	1	0	3	3
Q9HCN6	1	0	GP6	HGNC:14388	GP6	51206	ENSG00000088053	1	1	1	0	1	4	4
Q9HCU0	1	0	CD248	HGNC:18219	CD248	57124	ENSG00000174807	1	1	1	0	1	4	4
Q9HCU4	1	1	CELSR2	HGNC:3231	CELSR2	1952	ENSG00000143126	1	0	1	1	0	3	3
Q9HCX4	1	0	TRPC7	HGNC:20754	TRPC7	57113	ENSG00000069018	1	0	0	0	0	1	1
Q9HD20	1	0	ATP13A1	HGNC:24215	ATP13A1	57130	ENSG00000105726	1	0	1	0	0	2	2
Q9HD43	1	0	PTPRH	HGNC:9672	PTPRH	5794	ENSG00000080031	1	0	1	0	1	3	3
Q9HD45	0	1	TM9SF3	HGNC:21529	TM9SF3	56889	ENSG00000077147	0	0	1	1	0	2	2
Q9HDB5	1	0	NRXN3	HGNC:8010	NRXN3	9369	ENSG00000021645	1	1	1	0	0	3	3
Q9HDC5	1	0	JPH1	HGNC:14201	JPH1	56704	ENSG00000104369	0	0	0	0	0	0	1
Q9HDC9	1	0	APMAP	HGNC:13238	APMAP	57136	ENSG00000101474	1	1	0	1	1	4	3
Q9N2J8	1	0						1	0	1	0	0	2	2
Q9N2K0	1	0						1	0	1	0	0	2	2
Q9NNX6	1	0	CD209	HGNC:1641	CD209	30835	ENSG00000090659	1	1	0	0	0	2	2
Q9NP58	1	0	ABCB6	HGNC:47	ABCB6	10058	ENSG00000115657	0	1	0	0	1	2	3
Q9NP59	1	0	SLC40A1	HGNC:10909	SLC40A1	30061	ENSG00000138449	1	1	1	0	1	4	4
Q9NP60	1	0	IL1RAPL2	HGNC:5997	IL1RAPL2	26280	ENSG00000189108	1	1	1	0	1	4	4
Q9NP72	1	0	RAB18	HGNC:14244	RAB18	22931	ENSG00000099246	1	0	0	0	0	1	1
Q9NP84	1	0	TNFRSF12A	HGNC:18152	TNFRSF12A	51330	ENSG00000006327	1	0	0	0	1	2	2
Q9NP91	1	0	SLC6A20	HGNC:30927	SLC6A20	54716	ENSG00000163817	1	1	1	0	0	3	3
Q9NP94	1	0	SLC39A2	HGNC:17127	SLC39A2	29986	ENSG00000165794	1	0	1	0	1	3	3
Q9NP99	1	0	TREM1	HGNC:17760	TREM1	54210	ENSG00000124731	1	1	1	0	0	3	3
Q9NPA1	1	0	KCNMB3	HGNC:6287	KCNMB3	27094	ENSG00000171121	1	1	1	0	0	3	3
Q9NPA2	1	0	MMP25	HGNC:14246	MMP25	64386	ENSG00000008516	0	0	1	0	1	2	3
Q9NPB9	1	0	ACKR4	HGNC:1611	ACKR4	51554	ENSG00000129048	1	1	1	0	0	3	3
Q9NPC1	1	0	LTB4R2	HGNC:19260	LTB4R2	56413	ENSG00000213906	1	0	1	0	1	3	3
Q9NPC2	1	0	KCNK9	HGNC:6283	KCNK9	51305	ENSG00000169427	1	0	0	0	1	2	2
Q9NPD5	1	0	SLCO1B3	HGNC:10961	SLCO1B3	28234	ENSG00000111700	1	1	1	0	1	4	4
Q9NPD7	1	0	NRN1	HGNC:17972	NRN1	51299	ENSG00000124785	0	0	1	0	0	1	2
Q9NPF0	1	0	CD320	HGNC:16692	CD320	51293	ENSG00000167775	1	0	1	0	0	2	2
Q9NPG1	1	0	FZD3	HGNC:4041	FZD3	7976	ENSG00000104290	1	0	1	0	0	2	2
Q9NPG4	1	0	PCDH12	HGNC:8657	PCDH12	51294	ENSG00000113555	1	0	1	0	0	2	2
Q9NPG8	1	0	ZDHHC4	HGNC:18471	ZDHHC4	55146	ENSG00000136247	0	0	0	0	0	0	1
Q9NPH3	1	1	IL1RAP	HGNC:5995	IL1RAP	3556	ENSG00000196083	1	1	1	1	0	4	4
Q9NPH5	1	0	NOX4	HGNC:7891	NOX4	50507	ENSG00000086991	1	1	1	0	0	3	3
Q9NPI9	1	0	KCNJ16	HGNC:6262	KCNJ16	3773	ENSG00000153822	1	1	0	0	0	2	2
Q9NPR2	1	1	SEMA4B	HGNC:10730	SEMA4B	10509	ENSG00000185033	1	0	1	1	1	4	4
Q9NPY3	1	0	CD93	HGNC:15855	CD93	22918	ENSG00000125810	1	0	1	0	1	3	3
Q9NQ25	1	1	SLAMF7	HGNC:21394	SLAMF7	57823	ENSG00000026751	1	1	1	1	0	4	4
Q9NQ36	1	0	SCUBE2	HGNC:30425	SCUBE2	57758	ENSG00000175356	1	1	0	0	0	2	2
Q9NQ40	1	0	SLC52A3	HGNC:16187	SLC52A3	113278	ENSG00000101276	1	0	1	0	0	2	2
Q9NQ84	1	0	GPRC5C	HGNC:13309	GPRC5C	55890	ENSG00000170412	1	0	1	0	1	3	3
Q9NQ90	1	0	ANO2	HGNC:1183	ANO2	57101	ENSG00000047617	1	0	1	0	1	3	3
Q9NQA5	1	0	TRPV5	HGNC:3145	TRPV5	56302	ENSG00000127412	1	1	1	0	0	3	3
Q9NQC3	1	0	RTN4	HGNC:14085	RTN4	57142	ENSG00000115310	0	0	0	1	0	1	1
Q9NQN1	1	0	OR2S2	HGNC:8276	OR2S2	56656	ENSG00000278889	1	0	1	0	0	2	2
Q9NQS3	1	1	NECTIN3	HGNC:17664	NECTIN3	25945	ENSG00000177707	1	0	1	1	0	3	3
Q9NQS5	1	0	GPR84	HGNC:4535	GPR84	53831	ENSG00000139572	1	0	1	0	0	2	2
Q9NQW8	1	0	CNGB3	HGNC:2153	CNGB3	54714	ENSG00000170289	1	0	0	0	0	1	1
Q9NQX7	1	0	ITM2C	HGNC:6175	ITM2C	81618	ENSG00000135916	0	0	1	0	0	1	2
Q9NR16	1	0	CD163L1	HGNC:30375	CD163L1	283316	ENSG00000177675	1	1	1	0	0	3	3
Q9NR61	1	0	DLL4	HGNC:2910	DLL4	54567	ENSG00000128917	1	0	1	0	0	2	2
Q9NR71	1	0	ASAH2	HGNC:18860	ASAH2	56624	ENSG00000188611	0	1	0	0	0	1	2
Q9NR82	1	0	KCNQ5	HGNC:6299	KCNQ5	56479	ENSG00000185760	1	1	0	0	0	2	2
Q9NR96	1	1	TLR9	HGNC:15633	TLR9	54106	ENSG00000239732	1	1	1	1	0	4	4
Q9NR97	1	0	TLR8	HGNC:15632	TLR8	51311	ENSG00000101916	1	1	1	0	0	3	3
Q9NR99	0	1	MXRA5	HGNC:7539	MXRA5	25878	ENSG00000101825	0	0	0	1	0	1	1
Q9NRA1	1	0	PDGFC	HGNC:8801	PDGFC	56034	ENSG00000145431	0	1	0	0	1	2	3
Q9NRA2	1	0	SLC17A5	HGNC:10933	SLC17A5	26503	ENSG00000119899	1	1	1	0	1	4	4
Q9NRD8	1	0	DUOX2	HGNC:13273	DUOX2	50506	ENSG00000140279	1	1	1	0	0	3	3
Q9NRD9	1	0	DUOX1	HGNC:3062	DUOX1	53905	ENSG00000137857	1	1	1	0	0	3	3
Q9NRJ7	1	0	PCDHB16	HGNC:14546	PCDHB16	57717	ENSG00000272674	1	0	1	0	1	3	3
Q9NRM0	1	0	SLC2A9	HGNC:13446	SLC2A9	56606	ENSG00000109667	1	0	1	1	0	3	2
Q9NRM6	1	1	IL17RB	HGNC:18015	IL17RB	55540	ENSG00000056736	1	0	1	1	1	4	4
Q9NRN5	0	1	OLFML3	HGNC:24956	OLFML3	56944	ENSG00000116774	0	0	0	1	0	1	1
Q9NRP0	1	0	OSTC	HGNC:24448	OSTC	58505	ENSG00000198856	1	0	0	0	0	1	1
Q9NRQ2	1	0	PLSCR4	HGNC:16497	PLSCR4	57088	ENSG00000114698	1	0	0	0	0	1	1
Q9NRS4	1	0	TMPRSS4	HGNC:11878	TMPRSS4	56649	ENSG00000137648	1	0	0	0	0	1	1
Q9NRU3	1	0	CNNM1	HGNC:102	CNNM1	26507	ENSG00000119946	0	0	0	0	1	1	2
Q9NRX6	1	0	TMEM167B	HGNC:30187	TMEM167B	56900	ENSG00000215717	1	0	0	0	0	1	1
Q9NRY7	1	0	PLSCR2	HGNC:16494	PLSCR2	57047	ENSG00000163746	1	0	0	0	0	1	1
Q9NS15	0	1	LTBP3	HGNC:6716	LTBP3	4054	ENSG00000168056	0	0	0	1	0	1	1
Q9NS40	1	0	KCNH7	HGNC:18863	KCNH7	90134	ENSG00000184611	1	0	0	0	0	1	1
Q9NS62	1	1	THSD1	HGNC:17754	THSD1	55901	ENSG00000136114	1	0	1	1	0	3	3
Q9NS66	1	0	GPR173	HGNC:18186	GPR173	54328	ENSG00000184194	1	0	1	0	1	3	3
Q9NS67	1	0	GPR27	HGNC:4482	GPR27	2850	ENSG00000170837	1	0	1	0	1	3	3
Q9NS68	1	0	TNFRSF19	HGNC:11915	TNFRSF19	55504	ENSG00000127863	1	0	1	0	0	2	2
Q9NS75	1	0	CYSLTR2	HGNC:18274	CYSLTR2	57105	ENSG00000152207	1	0	1	0	0	2	2
Q9NS82	1	0	SLC7A10	HGNC:11058	SLC7A10	56301	ENSG00000130876	0	0	1	0	0	1	2
Q9NS93	1	0	TM7SF3	HGNC:23049	TM7SF3	51768	ENSG00000064115	0	0	1	0	0	1	2
Q9NSA0	1	0	SLC22A11	HGNC:18120	SLC22A11	55867	ENSG00000168065	1	1	1	0	0	3	3
Q9NSA2	1	0	KCND1	HGNC:6237	KCND1	3750	ENSG00000102057	1	1	0	0	0	2	2
Q9NSD5	1	0	SLC6A13	HGNC:11046	SLC6A13	6540	ENSG00000010379	1	1	1	0	0	3	3
Q9NSD7	1	0	RXFP3	HGNC:24883	RXFP3	51289	ENSG00000182631	1	0	1	0	0	2	2
Q9NSI5	1	0	IGSF5	HGNC:5952	IGSF5	150084	ENSG00000183067	1	1	1	0	0	3	3
Q9NT68	1	1	TENM2	HGNC:29943	TENM2	57451	ENSG00000145934	1	1	1	1	0	4	4
Q9NT99	1	1	LRRC4B	HGNC:25042	LRRC4B	94030	ENSG00000131409	1	1	1	1	0	4	4
Q9NTG1	1	0	PKDREJ	HGNC:9015	PKDREJ	10343	ENSG00000130943	1	0	1	0	0	2	2
Q9NTI2	1	0	ATP8A2	HGNC:13533	ATP8A2	51761	ENSG00000132932	1	0	0	0	1	2	2
Q9NTN9	1	1	SEMA4G	HGNC:10735	SEMA4G	57715	ENSG00000095539	1	0	1	1	0	3	3
Q9NTQ9	1	0	GJB4	HGNC:4286	GJB4	127534	ENSG00000189433	1	1	1	0	1	4	4
Q9NU53	1	0	GINM1	HGNC:21074	GINM1	116254	ENSG00000055211	1	0	1	0	1	3	3
Q9NUM3	1	0	SLC39A9	HGNC:20182	SLC39A9	55334	ENSG00000029364	0	0	1	0	0	1	2
Q9NUM4	1	0	TMEM106B	HGNC:22407	TMEM106B	54664	ENSG00000106460	0	0	1	1	0	2	2
Q9NUN5	1	0	LMBRD1	HGNC:23038	LMBRD1	55788	ENSG00000168216	1	0	1	1	0	3	2
Q9NUP9	1	0	LIN7C	HGNC:17789	LIN7C	55327	ENSG00000148943	1	1	0	0	0	2	2
Q9NV12	1	0	TMEM140	HGNC:21870	TMEM140	55281	ENSG00000146859	1	0	1	0	0	2	2
Q9NV29	1	0	TMEM100	HGNC:25607	TMEM100	55273	ENSG00000166292	0	0	0	0	0	0	1
Q9NV92	1	0	NDFIP2	HGNC:18537	NDFIP2	54602	ENSG00000102471	1	0	0	0	0	1	1
Q9NV96	1	0	CDC50A	HGNC:16667	CDC50A	55754	ENSG00000112697	1	0	1	1	0	3	2
Q9NVV5	1	0	AIG1	HGNC:21607	AIG1	51390	ENSG00000146416	1	0	0	0	0	1	1
Q9NW15	1	0	ANO10	HGNC:25519	ANO10	55129	ENSG00000160746	1	0	0	0	1	2	2
Q9NWF4	1	0	SLC52A1	HGNC:30225	SLC52A1	55065	ENSG00000132517	0	0	1	0	0	1	2
Q9NWQ8	1	0	PAG1	HGNC:30043	PAG1	55824	ENSG00000076641	1	0	0	0	1	2	2
Q9NX52	1	0	RHBDL2	HGNC:16083	RHBDL2	54933	ENSG00000158315	0	0	1	0	0	1	2
Q9NX61	1	0	TMEM161A	HGNC:26020	TMEM161A	54929	ENSG00000064545	1	0	1	0	0	2	2
Q9NX76	1	0	CMTM6	HGNC:19177	CMTM6	54918	ENSG00000091317	1	0	0	0	0	1	1
Q9NX77	1	0						0	0	1	0	0	1	2
Q9NXE4	1	0	SMPD4	HGNC:32949	SMPD4	55627	ENSG00000136699	0	1	0	0	0	1	2
Q9NXJ0	1	0	MS4A12	HGNC:13370	MS4A12	54860	ENSG00000071203	1	0	0	0	1	2	2
Q9NXK6	1	0	PAQR5	HGNC:29645	PAQR5	54852	ENSG00000137819	1	0	0	0	0	1	1
Q9NXL6	1	0	SIDT1	HGNC:25967	SIDT1	54847	ENSG00000072858	1	0	1	0	0	2	2
Q9NY15	1	1	STAB1	HGNC:18628	STAB1	23166	ENSG00000010327	1	0	1	1	1	4	4
Q9NY25	1	1	CLEC5A	HGNC:2054	CLEC5A	23601	ENSG00000258227	1	1	1	1	1	5	5
Q9NY26	1	0	SLC39A1	HGNC:12876	SLC39A1	27173	ENSG00000143570	1	0	0	0	0	1	1
Q9NY35	1	0	CLDND1	HGNC:1322	CLDND1	56650	ENSG00000080822	0	1	1	1	0	3	3
Q9NY37	1	0	ASIC5	HGNC:17537	ASIC5	51802	ENSG00000256394	1	1	1	0	0	3	3
Q9NY46	1	0	SCN3A	HGNC:10590	SCN3A	6328	ENSG00000153253	1	1	1	0	0	3	3
Q9NY47	1	1	CACNA2D2	HGNC:1400	CACNA2D2	9254	ENSG00000007402	1	1	0	1	1	4	4
Q9NY64	1	0	SLC2A8	HGNC:13812	SLC2A8	29988	ENSG00000136856	1	0	1	0	0	2	2
Q9NY72	1	0	SCN3B	HGNC:20665	SCN3B	55800	ENSG00000166257	1	1	1	0	1	4	4
Q9NY91	1	0	SLC5A4	HGNC:11039	SLC5A4	6527	ENSG00000100191	1	0	1	0	0	2	2
Q9NYB5	1	0	SLCO1C1	HGNC:13819	SLCO1C1	53919	ENSG00000139155	1	1	1	0	0	3	3
Q9NYG2	1	0	ZDHHC3	HGNC:18470	ZDHHC3	51304	ENSG00000163812	1	0	0	0	0	1	1
Q9NYG8	1	0	KCNK4	HGNC:6279	KCNK4	50801	ENSG00000182450	1	0	0	0	0	1	1
Q9NYJ7	1	0	DLL3	HGNC:2909	DLL3	10683	ENSG00000090932	1	0	1	0	1	3	3
Q9NYK1	1	0	TLR7	HGNC:15631	TLR7	51284	ENSG00000196664	1	0	1	0	0	2	2
Q9NYM4	1	0	GPR83	HGNC:4523	GPR83	10888	ENSG00000123901	1	0	1	0	0	2	2
Q9NYQ6	1	1	CELSR1	HGNC:1850	CELSR1	9620	ENSG00000075275	1	0	1	1	1	4	4
Q9NYQ7	1	1	CELSR3	HGNC:3230	CELSR3	1951	ENSG00000008300	1	0	1	1	0	3	3
Q9NYQ8	1	0	FAT2	HGNC:3596	FAT2	2196	ENSG00000086570	1	0	1	0	0	2	2
Q9NYV7	1	0	TAS2R16	HGNC:14921	TAS2R16	50833	ENSG00000128519	1	1	1	0	0	3	3
Q9NYV8	1	0	TAS2R14	HGNC:14920	TAS2R14	50840	ENSG00000212127	1	0	1	0	0	2	2
Q9NYV9	1	0	TAS2R13	HGNC:14919	TAS2R13	50838	ENSG00000212128	1	0	0	0	0	1	1
Q9NYW0	1	0	TAS2R10	HGNC:14918	TAS2R10	50839	ENSG00000121318	1	0	1	0	1	3	3
Q9NYW1	1	0	TAS2R9	HGNC:14917	TAS2R9	50835	ENSG00000121381	1	0	1	0	0	2	2
Q9NYW2	1	0	TAS2R8	HGNC:14915	TAS2R8	50836	ENSG00000121314	1	0	1	0	0	2	2
Q9NYW3	1	0	TAS2R7	HGNC:14913	TAS2R7	50837	ENSG00000121377	1	0	1	0	0	2	2
Q9NYW4	1	0	TAS2R5	HGNC:14912	TAS2R5	54429	ENSG00000127366	1	0	0	0	0	1	1
Q9NYW5	1	0	TAS2R4	HGNC:14911	TAS2R4	50832	ENSG00000127364	1	0	1	0	0	2	2
Q9NYW6	1	0	TAS2R3	HGNC:14910	TAS2R3	50831	ENSG00000127362	1	0	1	0	0	2	2
Q9NYW7	1	0	TAS2R1	HGNC:14909	TAS2R1	50834	ENSG00000169777	1	0	1	0	0	2	2
Q9NYX4	1	0	CALY	HGNC:17938	CALY	50632	ENSG00000130643	1	0	1	0	0	2	2
Q9NYZ4	1	0	SIGLEC8	HGNC:10877	SIGLEC8	27181	ENSG00000105366	1	0	1	0	0	2	2
Q9NZ20	1	1	PLA2G3	HGNC:17934	PLA2G3	50487	ENSG00000100078	0	0	0	1	0	1	2
Q9NZ42	1	0	PSENEN	HGNC:30100	PSENEN	55851	ENSG00000205155	0	1	0	0	0	1	2
Q9NZ53	1	1	PODXL2	HGNC:17936	PODXL2	50512	ENSG00000114631	1	0	1	1	0	3	3
Q9NZ94	1	0	NLGN3	HGNC:14289	NLGN3	54413	ENSG00000196338	1	1	1	0	1	4	4
Q9NZA1	1	0	CLIC5	HGNC:13517	CLIC5	53405	ENSG00000112782	1	0	0	0	1	2	2
Q9NZC2	1	0	TREM2	HGNC:17761	TREM2	54209	ENSG00000095970	1	1	1	0	0	3	3
Q9NZC3	1	0	GDE1	HGNC:29644	GDE1	51573	ENSG00000006007	0	0	0	0	1	1	2
Q9NZD1	1	0	GPRC5D	HGNC:13310	GPRC5D	55507	ENSG00000111291	1	0	1	0	0	2	2
Q9NZG7	1	0	NINJ2	HGNC:7825	NINJ2	4815	ENSG00000171840	1	0	0	0	1	2	2
Q9NZH0	1	0	GPRC5B	HGNC:13308	GPRC5B	51704	ENSG00000167191	1	1	1	0	0	3	3
Q9NZM1	1	1	MYOF	HGNC:3656	MYOF	26509	ENSG00000138119	1	1	1	1	1	5	5
Q9NZM6	1	0	PKD2L2	HGNC:9012	PKD2L2	27039	ENSG00000078795	1	0	0	0	1	2	2
Q9NZN1	1	0	IL1RAPL1	HGNC:5996	IL1RAPL1	11141	ENSG00000169306	1	1	1	0	0	3	3
Q9NZP0	1	0	OR6C3	HGNC:15437	OR6C3	254786	ENSG00000205329	1	0	1	0	0	2	2
Q9NZP2	1	0	OR6C2	HGNC:15436	OR6C2	341416	ENSG00000179695	1	0	1	0	0	2	2
Q9NZP5	1	0	OR5AC2	HGNC:15431	OR5AC2	81050	ENSG00000196578	1	0	1	0	0	2	2
Q9NZQ7	1	1	CD274	HGNC:17635	CD274	29126	ENSG00000120217	1	1	1	1	1	5	5
Q9NZQ8	1	0	TRPM5	HGNC:14323	TRPM5	29850	ENSG00000070985	1	0	0	0	0	1	1
Q9NZR2	1	1	LRP1B	HGNC:6693	LRP1B	53353	ENSG00000168702	1	0	1	1	0	3	3
Q9NZS2	1	0	KLRF1	HGNC:13342	KLRF1	51348	ENSG00000150045	1	0	1	1	1	4	3
Q9NZU0	1	0	FLRT3	HGNC:3762	FLRT3	23767	ENSG00000125848	1	1	1	0	1	4	4
Q9NZU1	1	1	FLRT1	HGNC:3760	FLRT1	23769	ENSG00000126500	1	1	1	1	0	4	4
Q9NZV1	1	1	CRIM1	HGNC:2359	CRIM1	51232	ENSG00000150938	1	0	1	1	0	3	3
Q9NZV8	1	0	KCND2	HGNC:6238	KCND2	3751	ENSG00000184408	1	1	0	0	0	2	2
Q9P0K1	1	1	ADAM22	HGNC:201	ADAM22	53616	ENSG00000008277	1	1	1	1	1	5	5
Q9P0K9	1	0	FRRS1L	HGNC:1362	FRRS1L	23732	ENSG00000260230	0	0	0	0	0	0	1
Q9P0L0	1	0	VAPA	HGNC:12648	VAPA	9218	ENSG00000101558	0	0	0	0	0	0	1
Q9P0L9	1	0	PKD2L1	HGNC:9011	PKD2L1	9033	ENSG00000107593	1	1	1	0	1	4	4
Q9P0N8	1	0	MARCHF2	HGNC:28038	MARCHF2	51257	ENSG00000099785	0	0	0	0	0	0	1
Q9P0S3	1	0	ORMDL1	HGNC:16036	ORMDL1	94101	ENSG00000128699	1	0	0	0	0	1	1
Q9P0T7	1	1	TMEM9	HGNC:18823	TMEM9	252839	ENSG00000116857	1	0	1	1	0	3	3
Q9P0V8	1	0	SLAMF8	HGNC:21391	SLAMF8	56833	ENSG00000158714	1	1	1	0	0	3	3
Q9P0X4	1	0	CACNA1I	HGNC:1396	CACNA1I	8911	ENSG00000100346	1	1	1	0	1	4	4
Q9P121	1	1	NTM	HGNC:17941	NTM	50863	ENSG00000182667	0	1	1	1	0	3	4
Q9P126	1	0	CLEC1B	HGNC:24356	CLEC1B	51266	ENSG00000165682	1	0	1	1	0	3	2
Q9P1P4	1	0						1	0	0	0	0	1	1
Q9P1P5	1	0	TAAR2	HGNC:4514	TAAR2	9287	ENSG00000146378	1	0	1	0	0	2	2
Q9P1Q5	1	0	OR1A1	HGNC:8179	OR1A1	8383	ENSG00000172146	1	0	1	0	0	2	2
Q9P1W3	1	0	TMEM63C	HGNC:23787	TMEM63C	57156	ENSG00000165548	1	0	1	1	0	3	2
Q9P1W8	1	1	SIRPG	HGNC:15757	SIRPG	55423	ENSG00000089012	1	0	1	1	0	3	3
Q9P1Z3	1	0	HCN3	HGNC:19183	HCN3	57657	ENSG00000143630	1	1	0	0	0	2	2
Q9P232	1	1	CNTN3	HGNC:2173	CNTN3	5067	ENSG00000113805	0	0	1	1	0	2	3
Q9P241	1	0	ATP10D	HGNC:13549	ATP10D	57205	ENSG00000145246	0	0	0	0	1	1	2
Q9P244	1	1	LRFN1	HGNC:29290	LRFN1	57622	ENSG00000128011	1	1	1	1	0	4	4
Q9P246	1	0	STIM2	HGNC:19205	STIM2	57620	ENSG00000109689	1	0	0	0	0	1	1
Q9P273	1	0	TENM3	HGNC:29944	TENM3	55714	ENSG00000218336	1	0	1	1	1	4	3
Q9P283	1	0	SEMA5B	HGNC:10737	SEMA5B	54437	ENSG00000082684	1	0	1	0	0	2	2
Q9P296	1	0	C5AR2	HGNC:4527	C5AR2	27202	ENSG00000134830	1	1	1	0	0	3	3
Q9P298	1	0	HIGD1B	HGNC:24318	HIGD1B	51751	ENSG00000131097	1	0	0	0	0	1	1
Q9P2B2	1	1	PTGFRN	HGNC:9601	PTGFRN	5738	ENSG00000134247	1	1	1	1	0	4	4
Q9P2D8	1	0	UNC79	HGNC:19966	UNC79	57578	ENSG00000133958	0	0	0	0	1	1	2
Q9P2E7	1	0	PCDH10	HGNC:13404	PCDH10	57575	ENSG00000138650	1	0	1	0	0	2	2
Q9P2J2	1	0	IGSF9	HGNC:18132	IGSF9	57549	ENSG00000085552	1	0	1	0	0	2	2
Q9P2M7	0	1	CGN	HGNC:17429	CGN	57530	ENSG00000143375	0	0	0	1	1	2	2
Q9P2S2	1	0						1	1	1	0	0	3	3
Q9P2U7	1	0	SLC17A7	HGNC:16704	SLC17A7	57030	ENSG00000104888	1	0	1	0	0	2	2
Q9P2U8	1	0	SLC17A6	HGNC:16703	SLC17A6	57084	ENSG00000091664	0	0	1	0	0	1	2
Q9UBD6	1	0	RHCG	HGNC:18140	RHCG	51458	ENSG00000140519	1	1	1	0	0	3	3
Q9UBG0	1	1	MRC2	HGNC:16875	MRC2	9902	ENSG00000011028	1	0	1	1	0	3	3
Q9UBH6	1	0	XPR1	HGNC:12827	XPR1	9213	ENSG00000143324	1	0	0	0	0	1	1
Q9UBI4	1	0	STOML1	HGNC:14560	STOML1	9399	ENSG00000067221	0	0	0	0	0	0	1
Q9UBK5	1	0	HCST	HGNC:16977	HCST	10870	ENSG00000126264	1	1	0	0	1	3	3
Q9UBL9	1	0	P2RX2	HGNC:15459	P2RX2	22953	ENSG00000187848	1	1	1	0	0	3	3
Q9UBN1	1	0	CACNG4	HGNC:1408	CACNG4	27092	ENSG00000075461	1	1	1	0	0	3	3
Q9UBN4	1	0	TRPC4	HGNC:12336	TRPC4	7223	ENSG00000133107	1	1	0	0	0	2	2
