hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	source	evidence_tier	cellphonedb_denominator_member	therasabdab_denominator_member	antibody_evidence	extracellular
HGNC:10912	SLC12A3	P55017	ENSG00000070915	6559	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10913	SLC12A4	Q9UP95	ENSG00000124067	6560	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10914	SLC12A6	Q9UHW9	ENSG00000140199	9990	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10915	SLC12A7	Q9Y666	ENSG00000113504	10723	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10916	SLC13A1	Q9BZW2	ENSG00000081800	6561	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10920	SLC15A1	P46059	ENSG00000088386	6564	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10921	SLC15A2	Q16348	ENSG00000163406	6565	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10937	SLC19A1	P41440	ENSG00000173638	6573	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10940	SLC1A2	P43004	ENSG00000110436	6506	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10941	SLC1A3	P43003	ENSG00000079215	6507	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10961	SLCO1B3	Q9NPD5	ENSG00000111700	28234	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10962	SLCO2B1	O94956	ENSG00000137491	11309	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10973	SLC23A2	Q9UGH3	ENSG00000089057	9962	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10976	SLC24A2	Q9UI40	ENSG00000155886	25769	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10977	SLC24A3	Q9HC58	ENSG00000185052	57419	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10978	SLC24A4	Q8NFF2	ENSG00000140090	123041	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:10994	SLC26A2	P50443	ENSG00000155850	1836	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11020	SLC34A2	O95436	ENSG00000157765	10568	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11025	SLC3A1	Q07837	ENSG00000138079	6519	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11027	SLC4A1	P02730	ENSG00000004939	6521	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11030	SLC4A4	Q9Y6R1	ENSG00000080493	8671	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11033	SLC4A7	Q9Y6M7	ENSG00000033867	9497	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11034	SLC4A8	Q2Y0W8	ENSG00000050438	9498	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11036	SLC5A1	P13866	ENSG00000100170	6523	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11056	SLC6A9	P48067	ENSG00000196517	6536	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11068	SLC8A1	P32418	ENSG00000183023	6546	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11069	SLC8A2	Q9UPR5	ENSG00000118160	6543	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11070	SLC8A3	P57103	ENSG00000100678	6547	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11071	SLC9A1	P19634	ENSG00000090020	6548	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11072	SLC9A2	Q9UBY0	ENSG00000115616	6549	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11073	SLC9A3	P48764	ENSG00000066230	6550	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11119	SMO	Q99835	ENSG00000128602	6608	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11127	SIGLEC1	Q9BZZ2	ENSG00000088827	6614	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:1113	BRS3	P32247	ENSG00000102239	680	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1116	BSG	P35613	ENSG00000172270	682	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:1118	BST1	Q10588	ENSG00000109743	683	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11185	SORL1	Q92673	ENSG00000137642	6653	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11186	SORT1	Q99523	ENSG00000134243	6272	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:1119	BST2	Q10589	ENSG00000130303	684	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11217	SPAM1	P38567	ENSG00000106304	6677	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11247	SPINT2	O43291	ENSG00000167642	10653	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11323	SSR1	P43307	ENSG00000124783	6745	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11345	RECK	O95980	ENSG00000122707	8434	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1135	BTN1A1	Q13410	ENSG00000124557	696	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:1136	BTN2A1	Q7KYR7	ENSG00000112763	11120	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1137	BTN2A2	Q8WVV5	ENSG00000124508	10385	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1138	BTN3A1	O00481	ENSG00000026950	11119	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11386	STIM1	Q13586	ENSG00000167323	6786	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1139	BTN3A2	P78410	ENSG00000186470	11118	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1140	BTN3A3	O00478	ENSG00000111801	10384	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11425	STS	P08842	ENSG00000101846	412	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1143	BTNL3	Q6UXE8	ENSG00000168903	10917	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1152	POPDC1	Q8NE79	ENSG00000112276	11149	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11528	TACR3	P29371	ENSG00000169836	6870	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11529	EPCAM	P16422	ENSG00000119888	4072	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11530	TACSTD2	P09758	ENSG00000184292	4070	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11647	TCIRG1	Q13488	ENSG00000110719	10312	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1165	DAGLA	Q9Y4D2	ENSG00000134780	747	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1168	TMEM9B	Q9NQ34	ENSG00000175348	56674	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11701	CRIPTO	P13385	ENSG00000241186	6997	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11720	TECTA	O75443	ENSG00000109927	7007	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11721	TECTB	Q96PL2	ENSG00000119913	6975	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11724	TEK	Q02763	ENSG00000120156	7010	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11760	TFPI	P10646	ENSG00000003436	7035	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11772	TGFBR1	P36897	ENSG00000106799	7046	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11773	TGFBR2	P37173	ENSG00000163513	7048	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11774	TGFBR3	Q03167	ENSG00000069702	7049	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11784	THBD	P07204	ENSG00000178726	7056	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11801	THY1	P04216	ENSG00000154096	7070	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11809	TIE1	P35590	ENSG00000066056	7075	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1183	ANO2	Q9NQ90	ENSG00000047617	57101	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11847	TLR1	Q15399	ENSG00000174125	7096	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11848	TLR2	O60603	ENSG00000137462	7097	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11849	TLR3	O15455	ENSG00000164342	7098	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11850	TLR4	O00206	ENSG00000136869	7099	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11851	TLR5	O60602	ENSG00000187554	7100	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11854	TSPAN7	P41732	ENSG00000156298	7102	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11855	TSPAN8	P19075	ENSG00000127324	7103	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11858	TSPAN6	O43657	ENSG00000000003	7105	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11866	TMEFF1	Q8IYR6	ENSG00000241697	8577	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11867	TMEFF2	Q9UIK5	ENSG00000144339	23671	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:11904	TNFRSF10A	O00220	ENSG00000104689	8797	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11907	TNFRSF10D	Q9UBN6	ENSG00000173530	8793	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11908	TNFRSF11A	Q9Y6Q6	ENSG00000141655	8792	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11912	TNFRSF14	Q92956	ENSG00000157873	8764	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11913	TNFRSF17	Q02223	ENSG00000048462	608	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11914	TNFRSF18	Q9Y5U5	ENSG00000186891	8784	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11915	TNFRSF19	Q9NS68	ENSG00000127863	55504	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:11916	TNFRSF1A	P19438	ENSG00000067182	7132	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11917	TNFRSF1B	P20333	ENSG00000028137	7133	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11918	TNFRSF4	P43489	ENSG00000186827	7293	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11919	CD40	P25942	ENSG00000101017	958	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11920	FAS	P25445	ENSG00000026103	355	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11923	TNFRSF8	P28908	ENSG00000120949	943	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11924	TNFRSF9	Q07011	ENSG00000049249	3604	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11926	TNFSF11	O14788	ENSG00000120659	8600	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11929	TNFSF13B	Q9Y275	ENSG00000102524	10673	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11931	TNFSF15	O95150	ENSG00000181634	9966	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11934	TNFSF4	P23510	ENSG00000117586	7292	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11935	CD40LG	P29965	ENSG00000102245	959	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11936	FASLG	P48023	ENSG00000117560	356	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:11937	CD70	P32970	ENSG00000125726	970	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:11938	TNFSF8	P32971	ENSG00000106952	944	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12004	TPBG	Q13641	ENSG00000146242	7162	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:1224	LDLRAD4	O15165	ENSG00000168675	753	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12266	TREH	O43280	ENSG00000118094	11181	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1240	SUCO	Q9UBS9	ENSG00000094975	51430	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12446	TYRO3	Q06418	ENSG00000092445	7301	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12559	UMOD	P07911	ENSG00000169344	7369	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12560	UMODL1	Q5DID0	ENSG00000177398	89766	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12567	UNC5A	Q6ZN44	ENSG00000113763	90249	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12568	UNC5B	Q8IZJ1	ENSG00000107731	219699	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12569	UNC5C	O95185	ENSG00000182168	8633	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12578	UPK1B	O75841	ENSG00000114638	7348	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12579	UPK2	O00526	ENSG00000110375	7379	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12580	UPK3A	O75631	ENSG00000100373	7380	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12601	USH2A	O75445	ENSG00000042781	7399	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12663	VCAM1	P19320	ENSG00000162692	7412	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12698	VLDLR	P98155	ENSG00000147852	7436	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:12705	VNN1	O95497	ENSG00000112299	8876	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12706	VNN2	O95498	ENSG00000112303	8875	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12823	XPNPEP2	O43895	ENSG00000122121	7512	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:12857	ZAN	Q9Y493	ENSG00000146839	7455	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13187	ZP1	P60852	ENSG00000149506	22917	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13188	ZP2	Q05996	ENSG00000103310	7783	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13189	ZP3	P21754	ENSG00000188372	7784	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1319	C3AR1	Q16581	ENSG00000171860	719	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:1322	CLDND1	Q9NY35	ENSG00000080822	56650	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13239	EVA1C	P58658	ENSG00000166979	59271	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13251	CDH22	Q9UJ99	ENSG00000149654	64405	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13273	DUOX2	Q9NRD8	ENSG00000140279	50506	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13302	GPR63	Q9BZJ6	ENSG00000112218	81491	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13307	LPAR5	Q9H1C0	ENSG00000184574	57121	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13310	GPRC5D	Q9NZD1	ENSG00000111291	55507	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:13342	KLRF1	Q9NZS2	ENSG00000150045	51348	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:13356	MCOLN1	Q9GZU1	ENSG00000090674	57192	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13384	MUC3B	Q9H195		57876	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13404	PCDH10	Q9P2E7	ENSG00000138650	57575	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13433	ROBO3	Q96MS0	ENSG00000154134	64221	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:13449	SLITRK2	Q9H156	ENSG00000185985	84631	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:13469	TNFRSF21	O75509	ENSG00000146072	27242	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:13476	TTYH1	Q9H313	ENSG00000167614	57348	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13523	CLEC4M	Q9H2X3	ENSG00000104938	10332	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:13525	ERVW-1	Q9UQF0	ENSG00000242950	30816	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13557	ACE2	Q9BYF1	ENSG00000130234	59272	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1359	EQTN	Q9NQ60	ENSG00000120160	54586	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13594	TSPAN17	Q96FV3	ENSG00000048140	26262	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1363	TMEM245	Q9H330	ENSG00000106771	23731	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13635	PLVAP	Q9BX97	ENSG00000130300	83483	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13681	DCHS1	Q96JQ0	ENSG00000166341	8642	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13700	IL22RA1	Q8N6P7	ENSG00000142677	58985	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:13708	ACKR5	O15218	ENSG00000166856	11318	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1371	CA12	O43570	ENSG00000074410	771	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13717	ENPP5	Q9UJA9	ENSG00000112796	59084	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1372	CA14	Q9ULX7	ENSG00000118298	23632	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13733	CDH23	Q9H251	ENSG00000107736	64072	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1375	CA4	P22748	ENSG00000167434	762	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13764	RELT	Q969Z4	ENSG00000054967	84957	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13770	IGDCC4	Q8TDY8	ENSG00000103742	57722	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13800	CHRNA10	Q9GZZ6	ENSG00000129749	57053	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13811	SLC4A10	Q6U841	ENSG00000144290	57282	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13818	SLC12A5	Q9H2X9	ENSG00000124140	57468	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13821	GFRA4	Q9GZZ7	ENSG00000125861	64096	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13823	NETO1	Q8TDF5	ENSG00000166342	81832	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13830	CNTNAP2	Q9UHC6	ENSG00000174469	26047	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13834	CNTNAP3	Q9BZ76	ENSG00000106714	79937	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13877	TTYH2	Q9BSA4	ENSG00000141540	94015	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13884	ABCG4	Q9H172	ENSG00000172350	64137	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13886	ABCG5	Q9H222	ENSG00000138075	64240	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1390	CACNA1C	Q13936	ENSG00000151067	775	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13933	LY6G6F	Q5SQ64	ENSG00000204424	259215	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13935	LY6G6D	O95868	ENSG00000244355	58530	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:13936	LY6G6C	O95867	ENSG00000204421	80740	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13937	MPIG6B	O95866	ENSG00000204420	80739	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1394	CACNA1G	O43497	ENSG00000006283	8913	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:13941	SLC44A4	Q53GD3	ENSG00000204385	80736	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1396	CACNA1I	Q9P0X4	ENSG00000100346	8911	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14004	ANO3	Q9BYT9	ENSG00000134343	63982	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14006	TRPV6	Q9H1D0	ENSG00000165125	55503	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14007	OPN3	Q9H1Y3	ENSG00000054277	23596	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14026	CSMD1	Q96PZ7	ENSG00000183117	64478	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1405	CACNG1	Q06432	ENSG00000108878	786	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1407	CACNG3	O60359	ENSG00000006116	10368	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14073	ATP1A4	Q13733	ENSG00000132681	480	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14075	SGCZ	Q96LD1	ENSG00000185053	137868	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14079	CHRNA9	Q9UGM1	ENSG00000174343	55584	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:1409	CACNG5	Q9UF02	ENSG00000075429	27091	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14107	PMEPA1	Q969W9	ENSG00000124225	56937	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14134	TPSG1	Q9NRR2	ENSG00000116176	25823	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14246	MMP25	Q9NPA2	ENSG00000008516	64386	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14257	PCDH20	Q8N6Y1	ENSG00000280165	64881	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14265	CDH24	Q86UP0	ENSG00000139880	64403	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14267	PCDH17	O14917	ENSG00000118946	27253	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14268	PCDH18	Q9HCL0	ENSG00000189184	54510	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14270	PCDH19	Q8TAB3	ENSG00000165194	57526	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14281	CRLF2	Q9HC73	ENSG00000205755	64109	SurfaceBind: predicted sites	predicted	1	1	0	NA
HGNC:14287	NLGN4X	Q8N0W4	ENSG00000146938	57502	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14288	NTNG2	Q96CW9	ENSG00000196358	84628	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14289	NLGN3	Q9NZ94	ENSG00000196338	54413	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14290	NLGN2	Q8NFZ4	ENSG00000169992	57555	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14291	NLGN1	Q8N2Q7	ENSG00000169760	22871	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14351	CLEC2D	Q9UHP7	ENSG00000069493	29121	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14376	ACP4	Q9BZG2	ENSG00000142513	93650	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14388	GP6	Q9HCN6	ENSG00000088053	51206	SurfaceBind: predicted sites	predicted	0	1	0	NA
HGNC:1440	CALCR	P30988	ENSG00000004948	799	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14448	TAS1R1	Q7RTX1	ENSG00000173662	80835	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14454	GABRQ	Q9UN88	ENSG00000268089	55879	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14469	SLC26A9	Q7LBE3	ENSG00000174502	115019	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14472	SLC26A6	Q9BXS9	ENSG00000225697	65010	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14546	PCDHB16	Q9NRJ7	ENSG00000272674	57717	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14550	CDHR1	Q96JP9	ENSG00000148600	92211	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14553	LRP10	Q7Z4F1	ENSG00000197324	26020	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14604	AMN	Q9BXJ7	ENSG00000166126	81693	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14637	ABCA12	Q86UK0	ENSG00000144452	26154	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14638	ABCA13	Q86UQ4	ENSG00000179869	154664	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14644	NETO2	Q8NC67	ENSG00000171208	81831	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14656	DSCAML1	Q8TD84	ENSG00000177103	57453	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14668	MMEL1	Q495T6	ENSG00000142606	79258	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14674	PCDH15	Q96QU1	ENSG00000150275	65217	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14679	SLC38A4	Q969I6	ENSG00000139209	55089	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14685	F11R	Q9Y624	ENSG00000158769	50848	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14686	JAM2	P57087	ENSG00000154721	58494	SurfaceBind: predicted sites	predicted	1	0	0	NA
HGNC:14687	LYVE1	Q9Y5Y7	ENSG00000133800	10894	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14711	OR6M1	Q8NGM8	ENSG00000196099	390261	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14759	OR51L1	Q8NGJ5	ENSG00000176798	119682	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14769	OR52E2	Q8NGJ4	ENSG00000176787	119678	SurfaceBind: predicted sites	predicted	0	0	0	NA
HGNC:14853	OR52N1	Q8NH53	ENSG00000181001	79473	SurfaceBind: predicted sites	predicted	0	0	0	NA
