source	gene	pmid	pmc_id	doi	year	bucket	title
openalex	PANX3	16989724		10.1111/j.1582-4934.2006.tb00424.x	2006	bot_blocked	What is hidden in the pannexin treasure trove: the sneak peek and the guesswork
openalex	PANX3	27679980		10.1111/jcmm.12988	2016	pmc	Pannexin3 inhibits <scp>TNF</scp>‐α‐induced inflammatory response by suppressing <scp>NF</scp>‐κB si
openalex	PANX3	36555574		10.3390/ijms232415936	2022	pmc	Hypertensive Nephropathy: Unveiling the Possible Involvement of Hemichannels and Pannexons
openalex	PANX3			10.5357/koubyou.91.2-3_93	2024	no_oa	Biological Roles of Mechanosensitive Ion Channels in Mesenchymal Stem Cells
openalex	PANX3	27230612		10.1186/s12860-016-0088-6	2016	pmc	Role of connexins and pannexins during ontogeny, regeneration, and pathologies of bone
openalex	PANX3			10.22541/essoar.170898721.10752966/v2	2025	no_oa	Promising regions for detecting the overturning circulation in Atlantic Pa/Th: a model-data comparis
openalex	PANX3			10.1039/j29700000409	1970	no_oa	Nuclear magnetic resonance spectra of fluorinated alkylphosphines
openalex	PANX3			10.1080/01496395.2023.2279942	2023	no_oa	Synthesis and characterization of pectin-xanthate and their application in heavy metal and lignin en
openalex	GOLM2	41770594		10.1099/mic.0.001682	2026	pmc	Mucin stimulates the growth of Legionella pneumophila
openalex	GOLM2			10.1007/s11771-015-2771-8	2015	no_oa	Effects of zinc on static and dynamic mechanical properties of copper-zinc alloy
openalex	GOLM2	29848666		10.1530/erc-18-0068	2018	pmc	Splicing dysregulation as a driver of breast cancer
openalex	GOLM2	40313948		10.3389/fimmu.2025.1582783	2025	pmc	Acute COVID-19 and LongCOVID syndrome – molecular implications for therapeutic strategies - review
openalex	GOLM2	35393944		10.1172/jci.insight.155640	2022	pmc	Mutant ANP induces mitochondrial and ion channel remodeling in a human iPSC–derived atrial fibrillat
openalex	GOLM2	37047248		10.3390/ijms24076276	2023	pmc	Plasma Proteomics Unveil Novel Immune Signatures and Biomarkers upon SARS-CoV-2 Infection
openalex	GOLM2	34017043		10.1038/s41598-021-90202-w	2021	pmc	Esmolol during cardiopulmonary resuscitation reduces neurological injury in a porcine model of cardi
openalex	GOLM2			10.1257/mac.20230291	2026	no_oa	Inflation Targeting under Fiscal Fragility
openalex	GOLM2			10.3917/ecofi.160.0173	2026	no_oa	Will the Payments War Take Place?
openalex	GOLM2	29098032		10.3892/ol.2017.6845	2017	pmc	Identification of miRNA and genes involving in osteosarcoma by comprehensive analysis of microRNA an
openalex	FGFR1			10.31752/90295	2026	no_oa	Strengthening the Rule of Law: The Role of Courts and Lawyers in Constitutional Transition and refor
openalex	FGFR1	24378324		10.1124/dmd.113.055806	2013	no_oa	Uptake Carriers and Oncology Drug Safety
openalex	FGFR1	24988999		10.1248/bpb.b14-00265	2014	no_oa	Physiological Functions and Underlying Mechanisms of Fibroblast Growth Factor (FGF) Family Members: 
openalex	FGFR1	23583645		10.1016/j.actbio.2013.04.009	2013	no_oa	Nanoparticle-induced tight-junction opening for the transport of an anti-angiogenic sulfated polysac
openalex	FGFR1	23858340		10.3315/jdcr.2013.1137	2013	no_oa	A Filipino male with encephalocraniocutaneous lipomatosis (Haberland’s syndrome)
openalex	FGFR1	31077297		10.1093/bioinformatics/btz386	2019	bot_blocked	CaverDock: a molecular docking-based tool to analyse ligand transport through protein tunnels and ch
openalex	FGFR1	37020958		10.1016/j.isci.2023.106460	2023	unpaywall	Biomedical discovery through the integrative biomedical knowledge hub (iBKH)
openalex	FGFR1	29558960		10.1186/s12943-018-0823-z	2018	pmc	The decade of exosomal long RNA species: an emerging cancer antagonist
openalex	FGFR1			10.37276/sjph.v5i1.721	2026	no_oa	The Effect of CERDIK-Based Leaflet Health Education on the Knowledge Level of Hypertensive Patients 
openalex	FGFR1	2168890		10.1016/s0021-9258(17)46244-2	1990	no_oa	Acidic fibroblast growth factor receptor purified from bovine liver is a novel protein tyrosine kina
openalex	TCTA	39834939		10.3389/fonc.2024.1505934	2025	pmc	Integration of machine learning and experimental validation to identify the prognostic signature rel
openalex	TCTA			10.64898/2026.01.26.26344281	2026	bot_blocked	A novel parameter for predicting immediate postoperative shoulder balance in Lenke Type 1 and 2 adol
openalex	TCTA	26366580		10.1371/journal.pntd.0004018	2015	pmc	Differential Gene Expression and Infection Profiles of Cutaneous and Mucosal Leishmania braziliensis
openalex	TCTA	41919703		10.1063/5.0315258	2026	no_oa	Probing component segregation and anisotropy for co-deposited glasses of TCTA and Ir(ppy)3 by GIWAXS
openalex	TCTA	15331017		10.1186/1471-2407-4-55	2004	pmc	No evidence for involvement of SDHD in neuroblastoma pathogenesis
openalex	TCTA			10.1109/ted.2026.3678242	2026	no_oa	High Color Rendering Index Solution-Processed White OLEDs Based on Novel Exciplexes
openalex	TCTA	38795068		10.1093/nar/gkae419	2024	pmc	AlPaCas: allele-specific CRISPR gene editing through a protospacer-adjacent-motif (PAM) approach
openalex	TCTA	19633171		10.1242/dev.034413	2009	no_oa	Distinct functional specificities are associated with protein isoforms encoded by the<i>Drosophila</
openalex	TCTA			10.1063/1.2786840	2007	no_oa	Reduced efficiency roll-off in phosphorescent organic light emitting diodes by suppression of triple
openalex	TCTA			10.1002/adfm.201002365	2011	no_oa	Investigating Morphology and Stability of Fac‐tris (2‐phenylpyridyl)iridium(III) Films for OLEDs
openalex	ITGAM	12952972		10.1074/jbc.m304344200	2003	bot_blocked	High Molecular Weight Kininogen Regulates Platelet-Leukocyte Interactions by Bridging Mac-1 and Glyc
openalex	ITGAM	15145554		10.1016/j.neuint.2003.06.002	2004	no_oa	Quantitative real-time RT-PCR assessment of spinal microglial and astrocytic activation markers in a
openalex	ITGAM	30568188		10.1038/s41467-018-07387-4	2018	pmc	Integrin CD11b activation drives anti-tumor innate immunity
openalex	ITGAM	25341795		10.1161/atvbaha.114.304108	2014	no_oa	Interleukin 17 Drives Vascular Inflammation, Endothelial Dysfunction, and Arterial Hypertension in P
openalex	ITGAM	19110362		10.1016/j.exphem.2008.10.016	2008	pmc	Disruption of the meprin α and β genes in mice alters homeostasis of monocytes and natural killer ce
openalex	ITGAM	12727920		10.1172/jci17929	2003	unpaywall	Benefits of targeting both pericytes and endothelial cells in the tumor vasculature with kinase inhi
openalex	ITGAM	12556386		10.1167/iovs.02-0838	2003	no_oa	The Corneal Stroma Is Endowed with a Significant Number of Resident Dendritic Cells
openalex	ITGAM	29649307		10.1371/journal.pone.0195765	2018	pmc	Bilateral carotid artery stenosis causes unexpected early changes in brain extracellular matrix and 
openalex	ITGAM	9590256		10.4049/jimmunol.160.10.5058	1998	no_oa	Functional Mapping of CD11b/CD18 Epitopes Important in Neutrophil-Epithelial Interactions: A Central
openalex	ITGAM	10946284		10.4049/jimmunol.165.5.2574	2000	no_oa	Effect of Integrin β2 Subunit Truncations on LFA-1 (CD11a/CD18) and Mac-1 (CD11b/CD18) Assembly, Sur
openalex	UTRN	30030364		10.1042/ebc20170104	2018	pmc	Mitochondrial dynamics: overview of molecular mechanisms
openalex	UTRN	37873150		10.1101/2023.10.03.560745	2023	pmc	A DRP-like pseudoenzyme coordinates with MICOS to promote cristae architecture
openalex	UTRN			10.48550/arxiv.2606.05798	2026	no_oa	Beyond Critical Minerals Targets: Digital Rock Physics as Infrastructure for Secure and Circular Sup
openalex	UTRN	28117823		10.3791/54971	2017	no_oa	Using Scaffold Liposomes to Reconstitute Lipid-proximal Protein-protein Interactions &lt;em&gt;In Vi
openalex	UTRN	31732717		10.1038/s41580-019-0180-9	2019	pmc	The functional universe of membrane contact sites
openalex	UTRN	32108342		10.1002/jcp.29646	2020	no_oa	AKAP1 mediates high glucose‐induced mitochondrial fission through the phosphorylation of Drp1 in pod
openalex	UTRN	31839999		10.1038/s41392-019-0094-1	2019	pmc	DNA-PKcs promotes alcohol-related liver disease by activating Drp1-related mitochondrial fission and
openalex	UTRN	27526149		10.1007/978-3-319-38810-6_32	2016	pmc	Improvement of Impaired Cerebral Microcirculation Using Rheological Modulation by Drag-Reducing Poly
openalex	UTRN	27117504		10.1038/srep24970	2016	pmc	Secretory pathway retention of mutant prion protein induces p38-MAPK activation and lethal disease i
openalex	UTRN	23568404		10.1007/s00425-013-1876-2	2013	no_oa	MS-desi, a desiccation-related protein in the floral nectar of the evergreen velvet bean (Mucuna sem
openalex	RAB11A	26747865		10.1242/dmm.022269	2016	pmc	The role of enterocyte defects in the pathogenesis of congenital diarrheal disorders
openalex	RAB11A	27496705		10.1016/j.addr.2016.07.007	2016	no_oa	Oral absorption of peptides and nanoparticles across the human intestine: Opportunities, limitations
openalex	RAB11A			10.64898/2026.03.12.711399	2026	bot_blocked	Mapping the chaperonin TRiC/CCT interactome in mouse photoreceptors reveals functional significance 
openalex	RAB11A	31212003		10.1016/j.bbamcr.2019.06.005	2019	no_oa	Endocytosis of GM-CSF receptor β is essential for signal transduction regulating mesothelial-macroph
openalex	RAB11A	28005071		10.1038/cddis.2016.441	2016	pmc	Rab8a/Rab11a regulate intercellular communications between neural cells via tunneling nanotubes
openalex	RAB11A	22505935		10.1155/2012/852430	2012	pmc	Annexin A2 at the Interface of Actin and Membrane Dynamics: A Focus on Its Roles in Endocytosis and 
openalex	RAB11A	15972968		10.1016/s0002-9440(10)62969-0	2005	no_oa	c-Fos-Dependent Induction of the Small Ras-Related GTPase Rab11a in Skin Carcinogenesis
openalex	RAB11A	32233112		10.1002/iub.2277	2020	bot_blocked	Autophagy regulation by <scp>microRNAs</scp>: Novel insights into osteosarcoma therapy
openalex	RAB11A			10.1096/fasebj.30.1_supplement.1209.6	2016	no_oa	Rab25 stimulates functional Ca <sub>V</sub> 1.2 channel surface expression in arterial smooth muscle
openalex	RAB11A	30097810		10.1007/s10456-018-9638-1	2018	pmc	CMTM4 regulates angiogenesis by promoting cell surface recycling of VE-cadherin to endothelial adher
openalex	CDC42SE1			10.30456/avo.2024109	2025	no_oa	Long-term population trends of bird communities in artificially-protected wetlands of Northern Italy
openalex	CDC42SE1			10.1158/0008-5472.22386453	2023	no_oa	Supplementary Tables 1-4 from Interleukin-1α Mediates the Antiproliferative Effects of 1,25-Dihydrox
openalex	CDC42SE1	10807695		10.1136/jmg.37.5.361	2000	no_oa	A cross section of autosomal recessive limb-girdle muscular dystrophies in 38 families
openalex	CDC42SE1	27130732		10.7554/elife.14473	2016	pmc	The functional O-mannose glycan on α-dystroglycan contains a phospho-ribitol primed for matriglycan 
openalex	CDC42SE1	36034868		10.3389/fphar.2022.920379	2022	pmc	Ruthenium complexes show potent inhibition of AKR1C1, AKR1C2, and AKR1C3 enzymes and anti-proliferat
openalex	CDC42SE1			10.1158/1078-0432.22468361	2023	no_oa	Supplemental Tables S1-S9 from Identification of a Novel SYK/c-MYC/MALAT1 Signaling Pathway and Its 
openalex	CDC42SE1			10.47738/ijiis.v7i4.228	2024	no_oa	A Comparative Analysis of Linear Regression and XGBoost Algorithms for Predicting GPU Prices Using T
openalex	CDC42SE1	32840212		10.7554/elife.58162	2020	pmc	A transient role of the ciliary gene Inpp5e in controlling direct versus indirect neurogenesis in co
openalex	CDC42SE1			10.32614/cran.package.spectrakit	2025	no_oa	spectrakit: Spectral Data Handling and Visualization
openalex	CDC42SE1			10.3133/pp934	1976	no_oa	Paleozoic origin of the cycads
openalex	NF1	19573811		10.1016/j.ccr.2009.05.009	2009	pmc	Proteasomal and Genetic Inactivation of the NF1 Tumor Suppressor in Gliomagenesis
openalex	NF1	9036924		10.1111/1523-1747.ep12286456	1997	no_oa	Post-Transcriptional Regulation of Neurofibromin Level in Cultured Human Melanocytes in Response to 
openalex	NF1			10.1158/1078-0432.ccr-17-0270	2017	no_oa	Transcriptional Mechanisms of Resistance to Anti–PD-1 Therapy
openalex	NF1	17187824		10.1016/j.jmb.2006.11.055	2006	no_oa	The Sec14 Homology Module of Neurofibromin Binds Cellular Glycerophospholipids: Mass Spectrometry an
openalex	NF1			10.1016/s0079-6123(08)63311-7	1995	no_oa	Chapter 33 Expression of the neurofibromatosis type 1 (NF1) gene during mouse embryonic development
openalex	NF1	10451710		10.1002/(sici)1098-2264(199903)24:3<283::aid-gcc15>3.0.co;2-k	1999	no_oa	Loss ofNF1 allele in schwann cells but not in fibroblasts derived from an NF1-associated neurofibrom
openalex	NF1	8112331		10.1111/j.1432-1033.1994.tb18560.x	1994	bot_blocked	The 30‐kDa rat liver transcription factor nuclear factor 1 binds the rat growth‐hormone proximal sil
openalex	NF1	21422080		10.1530/erc-10-0184	2011	no_oa	Overexpression of the natural antisense hypoxia-inducible factor-1  transcript is associated with ma
openalex	NF1			10.1007/s00439-017-1766-y	2017	no_oa	Emerging genotype–phenotype relationships in patients with large NF1 deletions
openalex	NF1	18945959		10.1182/blood-2008-05-158642	2008	no_oa	Capture and transfer of HIV-1 particles by mature dendritic cells converges with the exosome-dissemi
openalex	SERPING1	22721265		10.1186/1742-2094-9-137	2012	pmc	Complement activation in the injured central nervous system: another dual-edged sword?
openalex	SERPING1	36335351		10.1186/s12951-022-01656-7	2022	pmc	Serpin-loaded extracellular vesicles promote tissue repair in a mouse model of impaired wound healin
openalex	SERPING1	31507620		10.3389/fimmu.2019.02046	2019	pmc	Plasminflammation—An Emerging Pathway to Bradykinin Production
openalex	SERPING1	42097160		10.1055/a-2787-1820	2026	no_oa	Can the Contact System be the Missing Link in Immune Checkpoint Inhibitors Associated Thromboinflamm
openalex	SERPING1	24673465		10.1111/all.12380	2014	bot_blocked	Classification, diagnosis, and approach to treatment for angioedema: consensus report from the <scp>
openalex	SERPING1			10.21911/aai.2026.1089	2026	no_oa	The Clinical and Demographic Characteristics of Our Hereditary Angioedema Patients: A Single-Center 
openalex	SERPING1	26322048		10.3389/fimmu.2015.00417	2015	pmc	Complement in the Homeostatic and Ischemic Brain
openalex	SERPING1			10.1007/bf01738946	1993	no_oa	C1-inhibitor substitution therapy in septic shock and in the vascular leak syndrome induced by high 
openalex	SERPING1	41975952		10.3390/healthcare14070950	2026	pmc	Workplace and Healthcare Stigma in Hereditary Angioedema: Links to Anxiety and Functional Impairment
openalex	SERPING1	30841875		10.1186/s12885-019-5422-x	2019	pmc	The imbalance in the complement system and its possible physiological mechanisms in patients with lu
openalex	KCNJ14			10.2218/gtopdb/f74/2023.1	2023	no_oa	Inwardly rectifying potassium channels (K&lt;sub&gt;IR&lt;/sub&gt;) in GtoPdb v.2023.1
openalex	KCNJ14	31213543		10.1073/pnas.1906275116	2019	no_oa	Genome-wide CRISPR screen identifies suppressors of endoplasmic reticulum stress-induced apoptosis
openalex	KCNJ14	21966449		10.1371/journal.pone.0025181	2011	pmc	High-Throughput Analysis of Promoter Occupancy Reveals New Targets for Arx, a Gene Mutated in Mental
openalex	KCNJ14	20334904		10.1016/j.jaci.2010.01.021	2010	no_oa	Gene expression analysis in predicting the effectiveness of insect venom immunotherapy
openalex	KCNJ14			10.1002/j.2040-4603.2012.tb00406.x	2012	bot_blocked	Regulation of Ion Channels by Membrane Lipids
openalex	KCNJ14	15958527		10.1152/ajpcell.00077.2005	2005	no_oa	Functional expression of Kir2.x in human aortic endothelial cells: the dominant role of Kir2.2
openalex	KCNJ14			10.5772/intechopen.1009515	2025	no_oa	Potassium and the Digestion System: From Nutritional Requirements to Ion Channels
openalex	KCNJ14	41601372		10.1113/jp289445	2026	pmc	Functional expression of inwardly rectifying and ATP‐sensitive potassium channels in human pulmonary
openalex	KCNJ14			10.48550/arxiv.1508.04335	2015	no_oa	Conservation of Hamiltonian using Continuous Galerkin Petrov time discretization scheme
openalex	KCNJ14	31726970		10.1186/s12864-019-6244-6	2019	pmc	Transcriptomic analysis of α-synuclein knockdown after T3 spinal cord injury in rats
openalex	SDIM1	38960140		10.1016/j.joca.2024.06.011	2024	unpaywall	Immunomodulation and fibroblast dynamics driving nociceptive joint pain within inflammatory synovium
openalex	SDIM1			10.3390/genes9070338	2018	no_oa	Pain-Associated Transcriptome Changes in Synovium of Knee Osteoarthritis Patients
openalex	SDIM1			10.21203/rs.3.rs-541295/v1	2021	bot_blocked	Bioinformatics Analysis of Some Novel Potential Biomarkers Associated With Osteoarthritis and Nervou
openalex	SDIM1	29270193		10.3389/fgene.2017.00206	2017	pmc	Developmental Coordination Disorder in a Patient with Mental Disability and a Mild Phenotype Carryin
